Customer_ID,Customer_Name,Age,Gender,Income,Orders_Last_Year,Average_Order_Value,City,App_Usage_Hours,Membership_Years,Premium_Member
C032379,Isha Verma,20,Female,89299.0,11,3060.0,Indore,4.9,9,0
C032380,Ritika Sharma,39,Female,56380.0,9,2251.0,Hyderabad,5.1,4,1
C032381,Ishaan Kumar,24,Female,65815.0,2,300.0,Kochi,0.2,8,0
C032382,Ananya Joshi,61,Male,,5,4386.0,Mumbai,3.2,7,0
C032383,Akash Kumar,68,Male,31134.0,12,5894.0,Delhi,5.6,11,0
C032384,Shreya Desai,69,Female,94790.0,10,2558.0,Kochi,8.2,6,1
C032385,Ananya Singh,18,Male,66258.0,11,3297.0,Lucknow,5.5,9,0
C032386,Meera Das,58,Female,70125.0,18,2494.0,Mumbai,7.1,7,1
C032387,Priya Bose,57,Female,70877.0,12,1203.0,Surat,3.3,1,0
C032388,Kavya Verma,50,Male,116595.0,24,4435.0,Lucknow,7.0,6,1
C032389,Isha Singh,24,Female,92972.0,10,3574.0,Mumbai,4.2,3,0
C032390,Kavya Joshi,70,Female,80505.0,11,3175.0,Lucknow,3.8,4,0
C032391,Tanvi Mishra,68,Female,41171.0,0,3396.0,Pune,5.7,4,0
C032392,Isha Mishra,49,Female,76533.0,8,8430.0,Indore,3.9,1,0
C032393,Priya Das,62,Male,94706.0,1,2660.0,Hyderabad,6.0,11,0
C032394,Neha Patel,46,Female,106640.0,15,1424.0,Bengaluru,6.1,1,0
C032395,Priya Gupta,60,Male,81546.0,5,4284.0,Nagpur,4.2,9,0
C032396,Priya Kumar,18,Male,89697.0,3,3250.0,Kolkata,6.6,6,1
C032397,Kavya Verma,27,Male,58827.0,7,3396.0,Ahmedabad,5.6,0,0
C032398,Aanya Das,68,Male,54211.0,5,4147.0,Bhopal,4.6,11,0
C032399,Aditya Roy,31,Male,73788.0,6,1533.0,Bhopal,6.5,11,1
C032400,Diya Gupta,65,Male,61785.0,18,8032.0,Chennai,1.4,7,1
C032401,Isha Kulkarni,18,Female,48181.0,15,1674.0,Indore,5.5,11,0
C032402,Reyansh Desai,35,Female,74182.0,10,2054.0,Kochi,7.8,11,0
C032403,Pooja Joshi,56,Male,59954.0,8,2352.0,Chennai,2.5,8,0
C032404,Vivaan Roy,43,Female,93044.0,18,3792.0,Lucknow,6.8,8,0
C032405,Ananya Iyer,47,Male,110204.0,8,2226.0,Bengaluru,5.0,11,0
C032406,Ananya Mehta,40,Female,47168.0,10,2810.0,Kolkata,6.0,7,1
C032407,Kavya Singh,20,Male,74586.0,13,2962.0,Surat,6.5,7,1
C032408,Ishaan Roy,40,Female,46814.0,18,300.0,Delhi,4.8,0,0
C032409,Ananya Mishra,20,Male,62105.0,7,4778.0,Kochi,6.0,8,1
C032410,Meera Mishra,67,Female,57059.0,8,4380.0,Bengaluru,6.2,3,0
C032411,Meera Mehta,18,Male,106370.0,1,2298.0,Surat,4.6,8,0
C032412,Sneha Das,61,Female,71800.0,6,1937.0,Lucknow,6.2,3,0
C032413,Ishaan Roy,27,Male,56012.0,21,6105.0,Lucknow,7.0,12,0
C032414,Manish Mehta,54,Male,87009.0,10,3190.0,Lucknow,2.2,0,0
C032415,Shreya Mishra,61,Female,74014.0,6,5093.0,Chennai,4.8,6,0
C032416,Reyansh Chopra,45,Female,45937.0,11,2912.0,Hyderabad,3.4,6,0
C032417,Ritika Sharma,68,Male,81328.0,2,5246.0,Bengaluru,3.0,11,0
C032418,Diya Das,61,Female,95491.0,0,4763.0,Lucknow,0.6,7,0
C032419,Sneha Patel,21,Male,53004.0,16,1495.0,Bhopal,7.2,5,0
C032420,Aarav Chopra,22,Female,50720.0,17,4434.0,Nagpur,3.7,5,0
C032421,Vihaan Verma,26,Male,98118.0,7,2915.0,Delhi,4.1,8,0
C032422,Karan Chopra,36,Male,52571.0,6,4978.0,,3.8,0,0
C032423,Meera Roy,28,Female,64955.0,5,3926.0,Lucknow,2.5,0,0
C032424,Aanya Mehta,33,Female,51224.0,7,2123.0,Surat,7.6,12,0
C032425,Yash Bose,31,Male,41071.0,15,5407.0,Bengaluru,6.9,9,0
C032426,Aditya Gupta,41,Female,77584.0,2,4686.0,Jaipur,3.2,1,0
C032427,Vivaan Chopra,61,Female,46207.0,10,3551.0,Chennai,1.4,5,0
C032428,Karan Jain,45,Male,80536.0,10,2263.0,Lucknow,7.7,6,1
C032429,Nisha Roy,49,Male,56517.0,20,6532.0,Mumbai,0.8,2,0
C032430,Neha Pillai,24,Male,74586.0,9,5649.0,Ahmedabad,7.8,4,1
C032431,Rohan Verma,54,Female,79622.0,15,1444.0,Delhi,4.3,4,0
C032432,Aarav Verma,64,Female,89781.0,5,1985.0,Lucknow,7.3,1,1
C032433,Aditya Joshi,48,Male,87063.0,13,4780.0,Hyderabad,5.8,11,1
C032434,Yash Joshi,70,Male,65955.0,16,3710.0,Bengaluru,3.3,5,0
C032435,Isha Gupta,23,Female,73590.0,7,3242.0,Pune,3.7,2,0
C032436,Kavya Verma,51,Female,102733.0,13,3588.0,Delhi,4.9,1,1
C032437,Neha Sharma,24,Male,91391.0,17,300.0,Kolkata,8.6,1,1
C032438,Rahul Nair,45,Male,103963.0,0,3667.0,Pune,5.0,12,0
C032439,Kavya Pillai,33,Male,88037.0,13,741.0,Lucknow,1.4,3,0
C032440,Manish Verma,64,Male,54610.0,13,4827.0,Pune,6.2,1,0
C032441,Sneha Mishra,60,Female,125988.0,7,3449.0,Surat,5.7,3,0
C032442,Neha Chopra,36,Male,,19,300.0,Kochi,6.1,7,0
C032443,Manish Pillai,21,Female,85330.0,16,2453.0,Jaipur,1.5,4,0
C032444,Neha Mishra,38,Male,76103.0,1,4100.0,Kolkata,8.8,2,0
C032445,Neha Chopra,51,Female,48631.0,10,6119.0,Hyderabad,4.9,0,0
C032446,Reyansh Chopra,46,Female,100730.0,17,4032.0,Jaipur,4.1,8,0
C032447,Rahul Reddy,65,Male,364280.0,10,25332.0,Kolkata,4.0,1,0
C032448,Aditya Bose,41,Female,64467.0,2,2681.0,Surat,1.4,1,0
C032449,Arjun Das,24,Female,67575.0,8,2897.0,,5.3,9,0
C032450,Pooja Roy,65,Female,51970.0,2,3056.0,Surat,8.0,0,0
C032451,Reyansh Bose,64,Female,58992.0,2,1890.0,Mumbai,7.8,12,0
C032452,Aditya Chopra,23,Female,52408.0,6,4129.0,Chennai,5.4,2,0
C032453,Nisha Das,19,Female,44419.0,3,4459.0,Nagpur,3.1,7,0
C032454,Aditya Kulkarni,61,Female,746992.0,11,28284.0,Jaipur,4.4,0,0
C032455,Priya Nair,68,Female,103524.0,9,2365.0,Bengaluru,7.7,11,0
C032456,Deepak Jain,56,Female,104722.0,0,394.0,Ahmedabad,5.1,8,0
C032457,Ananya Chopra,19,Female,87902.0,13,5755.0,Indore,6.4,8,0
C032458,Meera Joshi,48,Male,76903.0,7,3995.0,Delhi,5.3,4,0
C032459,Aditya Mehta,67,Female,42455.0,13,4943.0,Chennai,4.8,2,0
C032460,Diya Joshi,60,Female,61194.0,14,5203.0,Pune,4.6,1,0
C032461,Shreya Sharma,29,Female,46559.0,5,6927.0,Mumbai,6.0,7,0
C032462,Vivaan Mehta,51,Female,62154.0,9,3050.0,Bengaluru,6.6,11,0
C032463,Deepak Mehta,35,Male,,12,3352.0,Bhopal,2.5,12,0
C032464,Sai Sharma,29,Male,74345.0,7,300.0,Bhopal,8.2,1,0
C032465,Pooja Kulkarni,21,Female,100963.0,21,2052.0,Nagpur,4.9,3,0
C032466,Neha Reddy,29,Male,46262.0,15,4159.0,Nagpur,4.8,10,0
C032467,Pooja Mehta,57,Female,93981.0,8,1804.0,Mumbai,5.5,5,0
C032468,Vihaan Gupta,24,Female,53969.0,11,5801.0,Kolkata,,7,0
C032469,Karan Chopra,53,Male,69612.0,5,6953.0,Delhi,4.1,8,0
C032470,Aarav Roy,22,Male,65361.0,6,6963.0,Indore,4.6,6,0
C032471,Yash Das,18,Female,71960.0,8,1080.0,Delhi,2.7,5,0
C032472,Neha Mishra,28,Male,51313.0,0,300.0,Surat,9.0,1,0
C032473,Karan Verma,38,Male,99039.0,6,3135.0,Lucknow,3.0,7,0
C032474,Ishaan Mehta,24,Female,64614.0,0,3196.0,Bengaluru,7.4,0,0
C032475,Aanya Patel,50,Male,57978.0,19,2007.0,Mumbai,7.0,0,0
C032476,Reyansh Sharma,35,Male,85869.0,10,3709.0,Ahmedabad,3.7,6,0
C032477,Rahul Chopra,56,Female,,8,3643.0,Surat,8.7,6,0
C032478,Kavya Patel,67,Male,59511.0,10,2655.0,Hyderabad,5.5,7,0
C032479,Ishaan Kumar,68,Female,99741.0,3,5869.0,Pune,4.5,9,1
C032480,Rohan Kulkarni,33,Female,55303.0,1,6058.0,Ahmedabad,2.8,11,0
C032481,Rohan Nair,47,Female,88848.0,8,1853.0,Hyderabad,6.6,4,0
C032482,Reyansh Desai,51,Female,87775.0,0,5439.0,Kolkata,4.7,10,0
C032483,Akash Jain,34,Female,78054.0,9,4466.0,Pune,6.3,0,0
C032484,Isha Das,41,Female,22962.0,3,4697.0,Mumbai,5.4,4,1
C032485,Aditya Mehta,42,Female,66227.0,4,4076.0,Ahmedabad,5.1,9,0
C032486,Tanvi Kulkarni,49,Male,43991.0,9,3269.0,Jaipur,6.2,10,0
C032487,Deepak Mehta,53,Female,104661.0,13,5051.0,Kolkata,4.4,6,1
C032488,Aanya Bose,32,Male,93245.0,19,917.0,Delhi,4.9,2,0
C032489,Shreya Das,47,Female,68138.0,9,5246.0,Bhopal,2.8,12,0
C032490,Rohan Patel,52,Female,96599.0,0,5362.0,Hyderabad,5.2,3,0
C032491,Priya Pillai,64,Male,70230.0,2,5873.0,Delhi,,4,0
C032492,Sai Singh,63,Male,62764.0,11,1497.0,Lucknow,3.3,10,0
C032493,Aditya Jain,50,Male,26399.0,10,4813.0,Nagpur,6.4,6,0
C032494,Manish Chopra,29,Male,65348.0,0,6386.0,Indore,2.9,1,0
C032495,Deepak Mishra,23,Female,69929.0,5,,Nagpur,4.2,11,0
C032496,Yash Das,60,Male,85593.0,12,3377.0,Ahmedabad,3.9,5,0
C032497,Deepak Kumar,47,Male,95365.0,0,2653.0,Indore,4.2,6,1
C032498,Meera Patel,36,Female,54475.0,12,300.0,Nagpur,2.6,2,0
C032499,Reyansh Verma,53,Male,91694.0,18,3835.0,Lucknow,2.8,8,0
C032500,Ananya Joshi,45,Female,70492.0,12,2309.0,Delhi,8.0,5,0
C032501,Siddharth Das,53,Male,57404.0,18,4889.0,Jaipur,7.4,2,1
C032502,Sai Bose,25,Female,49903.0,15,3578.0,Nagpur,1.3,2,0
C032503,Rahul Desai,22,Female,53384.0,14,3487.0,Ahmedabad,2.7,0,0
C032504,Aditya Mishra,64,Female,76445.0,10,4074.0,Bengaluru,5.2,3,0
C032505,Meera Bose,50,Male,38243.0,1,2949.0,Lucknow,6.9,3,1
C032506,Shreya Roy,62,Male,27959.0,8,6404.0,Bhopal,1.5,6,0
C032507,Akash Das,61,Female,133537.0,4,2209.0,Kochi,8.9,2,1
C032508,Kavya Iyer,27,Female,51418.0,2,1565.0,Surat,3.6,9,0
C032509,Kavya Pillai,46,Female,80074.0,18,1278.0,Ahmedabad,5.0,9,0
C032510,Tanvi Bose,29,Female,63486.0,9,4643.0,Pune,8.9,0,0
C032511,Rohan Singh,31,Male,82899.0,5,4448.0,Bengaluru,6.2,0,1
C032512,Karan Verma,67,Male,79909.0,8,2466.0,Indore,4.3,11,1
C032513,Vihaan Joshi,44,Female,43405.0,19,2813.0,Mumbai,3.9,7,0
C032514,Sneha Mishra,37,Female,99979.0,8,2156.0,Indore,2.7,1,0
C032515,Siddharth Sharma,60,Female,51998.0,19,3166.0,Lucknow,0.7,0,0
C032516,Vivaan Mehta,22,Female,80619.0,7,2774.0,Jaipur,3.5,4,0
C032517,Aanya Patel,27,Female,58042.0,6,5143.0,Chennai,7.9,2,0
C032518,Shreya Sharma,42,Female,99947.0,24,4085.0,Surat,6.0,6,0
C032519,Ananya Nair,64,Female,53866.0,1,5802.0,Mumbai,3.5,0,0
C032520,Shreya Joshi,59,Female,42416.0,5,3503.0,Ahmedabad,4.1,5,0
C032521,Meera Roy,30,Male,83762.0,11,4396.0,Delhi,3.6,10,0
C032522,Rohan Kulkarni,29,Male,27499.0,5,4014.0,Hyderabad,0.9,10,0
C032523,Aditya Kumar,41,Male,97116.0,13,1601.0,Bhopal,2.0,4,1
C032524,Pooja Iyer,45,Female,87015.0,17,3145.0,Mumbai,6.6,2,0
C032525,Aanya Mishra,62,Female,42681.0,9,3241.0,Nagpur,3.9,7,0
C032526,Aditya Patel,28,Male,31833.0,5,1603.0,Mumbai,5.0,10,0
C032527,Priya Iyer,57,Male,77842.0,12,2409.0,Ahmedabad,6.4,1,0
C032528,Sneha Jain,68,Male,70423.0,14,3484.0,Delhi,6.1,4,0
C032529,Shreya Gupta,46,Female,14755.0,14,6512.0,Lucknow,5.2,10,0
C032530,Ananya Nair,68,Female,38614.0,6,2981.0,Lucknow,9.2,6,0
C032531,Reyansh Chopra,31,Female,59892.0,12,3965.0,Kochi,1.9,12,0
C032532,Neha Das,42,Female,58775.0,6,4581.0,Surat,2.9,2,0
C032533,Rahul Joshi,49,Male,71398.0,14,3073.0,Mumbai,3.5,7,0
C032534,Sneha Bose,33,Female,79335.0,10,4327.0,Bhopal,2.8,1,0
C032535,Nisha Chopra,54,Female,73997.0,13,1352.0,Delhi,4.6,9,0
C032536,Rohan Mehta,21,Male,106201.0,15,2954.0,Delhi,3.6,2,0
C032537,Ananya Singh,44,Female,78690.0,11,4980.0,Ahmedabad,3.4,10,0
C032538,Diya Bose,49,Male,82544.0,16,6058.0,Nagpur,5.3,11,0
C032539,Rahul Gupta,56,Male,48665.0,1,785.0,Nagpur,6.7,3,1
C032540,Isha Desai,46,Male,88205.0,4,3185.0,Surat,6.2,7,0
C032541,Akash Reddy,37,Female,,18,4188.0,Jaipur,,5,0
C032542,Isha Nair,20,Female,69034.0,11,4196.0,Hyderabad,5.4,12,1
C032543,Rahul Singh,27,Female,106026.0,11,7038.0,Lucknow,6.4,6,0
C032544,Pooja Mehta,57,Male,62353.0,0,1579.0,Delhi,1.3,9,0
C032545,Karan Nair,51,Male,112246.0,16,5686.0,Lucknow,5.4,1,0
C032546,Kavya Pillai,29,Female,78887.0,1,5068.0,Surat,1.3,2,0
C032547,Nisha Das,28,Female,44829.0,11,4707.0,Mumbai,7.7,4,0
C032548,Pooja Desai,55,Female,54191.0,3,3558.0,Delhi,5.9,5,0
C032549,Reyansh Nair,58,Male,60946.0,5,3408.0,Delhi,0.7,9,0
C032550,Isha Roy,35,Male,45999.0,10,1651.0,Mumbai,3.1,4,0
C032551,Karan Verma,45,Female,50470.0,11,3116.0,Ahmedabad,3.8,1,0
C032552,Ritika Singh,20,Female,70448.0,19,3151.0,Chennai,7.3,6,0
C032553,Arjun Kumar,29,Male,62954.0,7,4859.0,Indore,7.4,4,0
C032554,Isha Sharma,37,Female,71578.0,15,3638.0,Ahmedabad,2.0,9,0
C032555,Vivaan Gupta,21,Male,93397.0,10,2625.0,Bhopal,5.7,7,1
C032556,Tanvi Desai,25,Female,61181.0,10,3231.0,Ahmedabad,3.6,8,0
C032557,Manish Das,52,Male,17797.0,10,1161.0,Bengaluru,7.4,2,0
C032558,Neha Mishra,57,Female,80464.0,16,300.0,Nagpur,8.2,9,0
C032559,Meera Roy,35,Female,60852.0,6,3834.0,Lucknow,1.0,5,0
C032560,Shreya Gupta,21,Female,33746.0,9,3181.0,Delhi,3.5,10,0
C032561,Siddharth Jain,49,Male,12198.0,6,,Bhopal,4.8,4,1
C032562,Rahul Iyer,18,Male,70484.0,11,1725.0,Pune,3.3,11,0
C032563,Ishaan Pillai,63,Male,83758.0,6,5072.0,Kochi,6.2,10,0
C032564,Shreya Nair,30,Male,75855.0,3,6033.0,Bhopal,8.0,4,1
C032565,Karan Kulkarni,31,Female,69181.0,8,2323.0,Hyderabad,6.4,10,1
C032566,Meera Verma,53,Male,58521.0,6,1337.0,Ahmedabad,7.7,3,1
C032567,Ananya Iyer,50,Male,72985.0,11,4299.0,Chennai,3.8,3,0
C032568,Ishaan Joshi,40,Female,86651.0,14,1144.0,Kochi,2.9,1,0
C032569,Priya Bose,33,Female,62389.0,13,4937.0,Lucknow,5.6,8,0
C032570,Sai Gupta,70,Male,66820.0,5,300.0,Lucknow,3.1,1,0
C032571,Ishaan Das,21,Male,107097.0,6,3686.0,Nagpur,5.5,2,0
C032572,Yash Nair,18,Male,51823.0,11,4786.0,Mumbai,4.2,3,0
C032573,Yash Kulkarni,54,Female,83541.0,13,3741.0,Nagpur,4.5,1,0
C032574,Diya Patel,57,Male,89479.0,6,4749.0,Pune,0.9,12,1
C032575,Nisha Joshi,25,Female,94352.0,5,1527.0,Ahmedabad,2.9,8,0
C032576,Reyansh Reddy,62,Male,90617.0,13,3410.0,Surat,5.2,7,1
C032577,Pooja Jain,20,Female,97848.0,13,2432.0,Surat,3.0,0,0
C032578,Isha Sharma,60,Male,79014.0,10,1584.0,Mumbai,4.7,3,0
C032579,Neha Gupta,57,Male,38201.0,15,1818.0,Mumbai,4.8,3,0
C032580,Aarav Das,50,Female,17668.0,6,2657.0,Indore,8.3,2,0
C032581,Manish Nair,51,Male,91184.0,11,1740.0,Nagpur,5.1,9,0
C032582,Manish Kulkarni,36,Female,91315.0,17,2953.0,Indore,4.8,10,0
C032583,Reyansh Iyer,20,Female,48044.0,15,3430.0,Kochi,5.7,10,0
C032584,Aarav Kumar,38,Female,69257.0,13,2106.0,Bengaluru,3.4,1,0
C032585,Isha Pillai,64,Female,12000.0,1,2079.0,Mumbai,3.9,1,0
C032586,Ishaan Mishra,53,Female,32369.0,9,2494.0,Bhopal,6.5,4,0
C032587,Sai Bose,65,Female,66055.0,10,5549.0,Bhopal,6.2,9,0
C032588,Karan Das,20,Male,56992.0,0,6627.0,Jaipur,5.0,3,0
C032589,Reyansh Desai,46,Male,124854.0,0,2545.0,Hyderabad,5.5,2,0
C032590,Kavya Kulkarni,54,Female,130712.0,15,4335.0,Bhopal,6.5,4,0
C032591,Ishaan Kulkarni,40,Male,80549.0,3,6872.0,Nagpur,1.2,10,0
C032592,Pooja Mishra,22,Female,54775.0,20,1798.0,Ahmedabad,7.8,12,1
C032593,Tanvi Verma,64,Female,106753.0,4,1475.0,,6.5,4,0
C032594,Manish Reddy,51,Male,77984.0,18,4275.0,Hyderabad,6.7,2,0
C032595,Vihaan Mehta,34,Female,24579.0,4,3580.0,Lucknow,3.4,7,0
C032596,Sneha Joshi,48,Female,83897.0,10,3232.0,Lucknow,6.9,9,0
C032597,Vivaan Bose,45,Male,79117.0,15,2131.0,Surat,6.4,3,0
C032598,Sneha Jain,48,Female,20422.0,18,3194.0,Nagpur,7.1,3,0
C032599,Vihaan Iyer,35,Male,38020.0,2,2971.0,Chennai,1.9,9,0
C032600,Manish Nair,59,Female,73989.0,23,300.0,Mumbai,4.3,2,0
C032601,Pooja Chopra,32,Male,91074.0,8,1726.0,Hyderabad,5.7,7,0
C032602,Rohan Gupta,58,Male,12000.0,13,3664.0,Nagpur,8.1,8,0
C032603,Diya Gupta,57,Male,119088.0,1,300.0,Chennai,8.7,0,0
C032604,Ishaan Sharma,70,Male,54717.0,2,3127.0,Bengaluru,3.7,2,1
C032605,Pooja Mehta,48,Male,79712.0,9,4306.0,Ahmedabad,5.8,2,0
C032606,Kavya Iyer,67,Female,72513.0,8,7545.0,Delhi,3.3,3,0
C032607,Akash Chopra,36,Male,105585.0,17,1824.0,,1.0,0,0
C032608,Vivaan Bose,51,Female,65056.0,20,1804.0,Pune,7.0,10,1
C032609,Nisha Singh,49,Male,74192.0,12,394.0,Kochi,8.6,2,0
C032610,Kavya Gupta,39,Male,68630.0,12,4255.0,Kochi,5.0,5,0
C032611,Nisha Jain,47,Female,98915.0,6,5586.0,Bengaluru,8.3,0,1
C032612,Karan Nair,62,Female,94614.0,5,6254.0,Ahmedabad,8.1,6,1
C032613,Arjun Kumar,53,Male,12000.0,6,300.0,Kolkata,2.3,7,0
C032614,Isha Sharma,65,Female,51449.0,6,1964.0,Ahmedabad,6.5,2,0
C032615,Ishaan Patel,20,Male,45682.0,8,3713.0,Nagpur,7.7,6,0
C032616,Isha Gupta,69,Female,54265.0,8,5396.0,Jaipur,5.7,2,1
C032617,Siddharth Mishra,26,Male,79623.0,16,1098.0,Chennai,1.4,1,0
C032618,Vivaan Kulkarni,55,Male,73935.0,15,4043.0,Ahmedabad,9.0,0,0
C032619,Ritika Verma,46,Male,65481.0,5,5034.0,Ahmedabad,4.9,0,0
C032620,Ananya Patel,55,Male,129053.0,8,2613.0,Hyderabad,7.1,3,1
C032621,Yash Joshi,45,Female,48844.0,13,8264.0,Mumbai,4.7,5,1
C032622,Vivaan Das,22,Female,102558.0,12,1810.0,Bhopal,1.1,11,0
C032623,Pooja Roy,44,Male,14327.0,16,4222.0,Surat,2.3,8,0
C032624,Pooja Roy,57,Male,52675.0,5,6259.0,Lucknow,6.3,5,0
C032625,Ritika Jain,31,Male,99358.0,0,7720.0,Kochi,4.6,3,0
C032626,Priya Roy,41,Female,114213.0,7,3897.0,Indore,8.4,7,0
C032627,Reyansh Mehta,24,Female,78307.0,12,389.0,Jaipur,7.1,7,0
C032628,Nisha Gupta,20,Female,86146.0,7,5065.0,Delhi,7.7,7,0
C032629,Yash Joshi,42,Female,81681.0,0,1590.0,Kochi,4.8,5,0
C032630,Pooja Jain,32,Male,94893.0,4,4296.0,Indore,1.7,4,0
C032631,Aditya Chopra,26,Female,105239.0,1,4734.0,Kolkata,5.8,2,1
C032632,Akash Pillai,26,Female,70198.0,5,2314.0,,0.2,3,0
C032633,Vihaan Desai,56,Female,33057.0,17,1212.0,Surat,2.5,3,0
C032634,Arjun Chopra,53,Male,100004.0,17,3772.0,Bhopal,3.9,10,1
C032635,Sai Kumar,31,Female,74406.0,0,2523.0,Kochi,5.9,5,0
C032636,Ishaan Gupta,30,Male,61308.0,8,1502.0,Delhi,5.5,2,0
C032637,Ishaan Chopra,19,Male,70573.0,13,3356.0,Chennai,5.1,4,0
C032638,Sneha Roy,56,Male,86411.0,6,1772.0,Lucknow,3.1,12,1
C032639,Neha Sharma,49,Female,26109.0,28,3374.0,Hyderabad,3.8,8,0
C032640,Aanya Singh,45,Male,38106.0,4,3524.0,Chennai,2.0,9,0
C032641,Nisha Roy,49,Male,85144.0,9,5070.0,Bengaluru,6.8,1,0
C032642,Rahul Kumar,44,Female,43989.0,19,887.0,Ahmedabad,6.7,4,0
C032643,Nisha Nair,39,Female,103112.0,16,4446.0,Kochi,5.7,10,0
C032644,Shreya Kumar,32,Female,91736.0,6,3911.0,Kolkata,3.5,2,0
C032645,Reyansh Nair,52,Female,67753.0,11,1704.0,Kochi,7.1,8,0
C032646,Aditya Gupta,47,Male,102069.0,13,4308.0,Mumbai,6.6,6,1
C032647,Tanvi Das,21,Female,82697.0,11,5169.0,Delhi,3.3,10,0
C032648,Diya Nair,66,Female,87940.0,13,5845.0,Ahmedabad,0.5,12,0
C032649,Arjun Joshi,20,Female,81818.0,14,4484.0,Chennai,2.6,9,0
C032650,Aarav Roy,47,Female,66020.0,11,4455.0,Nagpur,3.6,6,0
C032651,Tanvi Nair,38,Male,94133.0,10,4543.0,Pune,3.8,0,0
C032652,Sneha Mehta,54,Male,51996.0,7,6533.0,Bengaluru,5.8,5,0
C032653,Isha Sharma,35,Male,101678.0,13,1589.0,Jaipur,8.5,10,1
C032654,Sneha Reddy,47,Male,50454.0,6,5128.0,Hyderabad,4.6,8,0
C032655,Siddharth Mehta,19,Male,102334.0,19,2724.0,Nagpur,3.3,2,0
C032656,Pooja Jain,45,Female,104680.0,19,6258.0,Pune,5.5,7,1
C032657,Ritika Verma,34,Female,68738.0,7,4752.0,Bengaluru,8.7,8,1
C032658,Neha Jain,52,Male,69839.0,17,6602.0,Lucknow,4.3,11,0
C032659,Aanya Gupta,46,Male,67664.0,10,2074.0,Mumbai,7.8,10,0
C032660,Neha Joshi,19,Male,35535.0,7,2311.0,,4.3,4,0
C032661,Vihaan Bose,49,Female,12000.0,10,4680.0,Indore,0.6,6,0
C032662,Ishaan Kulkarni,33,Male,72410.0,11,3620.0,Delhi,3.2,6,1
C032663,Ananya Reddy,25,Female,63164.0,14,4320.0,Chennai,0.2,7,0
C032664,Diya Nair,38,Female,69275.0,13,5206.0,Bengaluru,7.2,12,0
C032665,Pooja Kumar,46,Female,97874.0,3,8445.0,Jaipur,4.5,8,1
C032666,Sai Singh,37,Female,92348.0,11,680.0,Ahmedabad,1.0,0,0
C032667,Rahul Verma,67,Female,12000.0,18,732.0,Bengaluru,2.3,0,0
C032668,Ritika Singh,48,Female,75593.0,8,2634.0,Pune,5.0,6,0
C032669,Priya Jain,38,Male,46605.0,9,5911.0,Pune,4.3,12,0
C032670,Diya Das,64,Female,69750.0,6,3112.0,Surat,3.2,3,0
C032671,Vivaan Singh,45,Male,39709.0,3,300.0,Pune,8.3,1,0
C032672,Ishaan Iyer,52,Female,77855.0,5,300.0,Indore,2.9,7,0
C032673,Akash Desai,19,Female,42090.0,6,4526.0,Chennai,1.6,2,0
C032674,Neha Nair,23,Male,104274.0,14,3147.0,Nagpur,5.6,12,1
C032675,Shreya Jain,38,Female,90616.0,12,4312.0,Hyderabad,5.4,2,0
C032676,Kavya Pillai,22,Female,87715.0,0,4756.0,Bhopal,4.4,1,1
C032677,Priya Bose,61,Male,63805.0,8,,Ahmedabad,4.9,5,0
C032678,Rohan Das,54,Male,39914.0,7,2121.0,Bengaluru,4.8,5,0
C032679,Sai Joshi,61,Female,40095.0,6,6076.0,Kochi,6.0,4,0
C032680,Ritika Verma,30,Male,75644.0,2,4217.0,Lucknow,6.9,1,0
C032681,Kavya Singh,19,Male,69499.0,3,300.0,,8.2,10,0
C032682,Manish Roy,68,Female,70234.0,2,6059.0,Jaipur,7.0,3,1
C032683,Vihaan Chopra,55,Female,50706.0,14,4374.0,Kolkata,2.6,11,0
C032684,Priya Roy,39,Female,65300.0,17,3085.0,Surat,4.1,9,0
C032685,Aditya Kumar,35,Female,23144.0,5,3041.0,Mumbai,8.8,3,0
C032686,Aarav Chopra,33,Female,53868.0,14,2947.0,Hyderabad,2.3,12,0
C032687,Reyansh Iyer,61,Female,83915.0,2,6696.0,Jaipur,6.5,1,0
C032688,Isha Bose,34,Male,85542.0,17,2870.0,Indore,6.8,6,0
C032689,Ishaan Bose,47,Female,82847.0,3,3420.0,Bhopal,10.3,5,1
C032690,Shreya Pillai,63,Female,78664.0,11,1198.0,Bhopal,6.4,3,0
C032691,Aditya Patel,35,Female,39337.0,11,932.0,Bengaluru,3.6,9,0
C032692,Neha Mishra,27,Male,36705.0,4,6491.0,Hyderabad,5.7,10,1
C032693,Ritika Mehta,60,Male,73972.0,1,5580.0,Jaipur,5.3,8,0
C032694,Siddharth Mehta,45,Female,67983.0,15,4027.0,Mumbai,4.5,0,0
C032695,Ritika Roy,69,Female,22674.0,16,996.0,Kochi,5.5,12,1
C032696,Tanvi Bose,35,Female,99115.0,13,4267.0,Jaipur,5.4,8,1
C032697,Karan Mishra,38,Female,70014.0,7,2354.0,Delhi,4.6,1,0
C032698,Nisha Verma,64,Female,42641.0,8,6122.0,Bhopal,6.1,0,1
C032699,Ananya Mishra,56,Female,60007.0,7,4665.0,Kolkata,6.4,7,1
C032700,Tanvi Desai,43,Male,76372.0,19,4226.0,Chennai,5.8,7,0
C032701,Akash Gupta,25,Female,69182.0,11,2501.0,Jaipur,6.2,8,0
C032702,Vihaan Desai,31,Male,64927.0,3,5598.0,Bhopal,5.2,3,0
C032703,Aditya Roy,49,Male,84921.0,12,300.0,Kochi,3.4,8,0
